cents,names
1090.90909090,(major-7th)
1090.94363300,
1091.01394700,
1091.08192000,
1091.10463700,
1091.12028000,
1091.14299700,
1091.19059500,
1091.21331200,
1091.27831200,
1091.28128400,
1091.30400100,
1091.31667200,
1091.34236200,
1091.47767600,
1091.50039300,
1091.51603600,
1091.65432300,
1091.67704000,
1091.76300000,
1091.80311700,
1091.82583400,
1091.85071500,
1091.85368800,
1091.87343200,
1091.91179200,
1091.97976500,
1091.99950900,
1092.00248200,
1092.05007900,
1092.07279600,
1092.19887300,
1092.22159000,
1092.24944400,
1092.26918800,
1092.37552100,
1092.39526500,
1092.39823800,
1092.44583500,
1092.57191200,
1092.57488500,
1092.59462900,
1092.66260200,
1092.70096200,
1092.73291600,
1092.74856000,
1092.77127700,
1092.79399300,
1092.93228100,
1092.97064100,
1092.99038500,
1093.05835800,
1093.09671800,
1093.12867200,
1093.14431600,
1093.16703200,
1093.23500500,
1093.25772200,
1093.29608200,
1093.33333333,
1093.38379900,
1093.43139700,
1093.45411400,
1093.46975700,
1093.52442800,
1093.56278800,
1093.63076100,
1093.65347800,
1093.70107600,
1093.77955500,
1093.80740900,
1093.82715300,
1093.83012500,
1093.84986900,
1093.86551300,
1093.95620200,
1094.00380000,
1094.02651700,
1094.13285000,
1094.15259400,
1094.17531100,
1094.20316400,
1094.22588100,
1094.32924100,
1094.34898500,
1094.35195800,
1094.37467500,
1094.39955600,
1094.42227300,
1094.51296200,
1094.52860600,
1094.54835000,
1094.55132300,
1094.59892000,
1094.68663700,
1094.72499700,
1094.74771400,
1094.88600100,
1094.92436200,
1094.94410600,
1094.99467600,
1095.01207800,
1095.04459000,small septendecimal major seventh, octave-reduced 17th subharmonic
1095.04459050,17th subharmonic
1095.04500000,
1095.05043900,
1095.08239300,
1095.08536600,
1095.09803600,
1095.12075300,
1095.14347000,
1095.21144300,
1095.24980300,
1095.28175700,
1095.32011800,
1095.38809000,
1095.40783400,
1095.58448200,
1095.60719900,
1095.65217390,
1095.65479600,
1095.73327600,
1095.76112900,
1095.78087300,
1095.78384600,
1095.80359000,
1095.80656300,
1095.81923400,
1095.85416100,
1095.93264000,
1095.98023800,
1096.00295500,
1096.12903200,
1096.15688500,
1096.17960200,
1096.19934600,
1096.30567900,
1096.32839600,
1096.35327700,
1096.37599400,
1096.46668300,
1096.48232700,
1096.50207100,
1096.50504400,
1096.55264100,
1096.57535800,
1096.64035800,
1096.70143500,
1096.83972200,
1096.86243900,
1096.87808300,
1096.89782600,
1096.90079900,
1096.94839700,
1097.03611400,
1097.03908700,
1097.07447400,
1097.09719100,
1097.12400000,
1097.16516400,
1097.18788000,
1097.20352400,
1097.23547800,
1097.27383800,
1097.29655500,
1097.34181100,
1097.36155500,
1097.43484200,
1097.56092000,
1097.58363600,
1097.60851700,
1097.63123400,
1097.66959400,
1097.73756700,
1097.75731100,
1097.76028400,
1097.77777778,
1097.80788100,
1097.88636100,
1097.93395900,
1097.93693100,
1097.95667500,
1098.00724600,
1098.08275200,
1098.11060600,
1098.13300000,
1098.13332300,
1098.15306700,
1098.15604000,
1098.20363700,
1098.28211700,
1098.32971400,
1098.33268700,
1098.35243100,
1098.42040400,
1098.45876400,
1098.48148100,
1098.50636200,
1098.52907900,
1098.65515600,
1098.79344300,
1098.81616000,
1098.83180300,
1098.85452000,
1098.88647400,
1098.90211800,
1098.92483500,
1098.99280700,
1099.01552400,
1099.05091200,
1099.05388500,
1099.14160100,
1099.18919900,
1099.19217200,
1099.21191600,
1099.22755900,
1099.25027600,
1099.38856300,
1099.51464000,
1099.53735700,
1099.58495500,
1099.58792800,
1099.60767200,
1099.62331500,
1099.71103200,
1099.71400468,Woolhouse major seventh
1099.71400500,
1099.73672200,
1099.76160200,
1099.78431900,
1099.89065200,
1099.90079017,quasi-equal major seventh
1099.91039600,
1099.93311300,
1099.96096700,
1100.00000000,(major-7th), (22
1100.00000000,equal-tempered major seventh
1100.08704400,
1100.10976100,
1100.15735800,
1100.23583800,
1100.28343500,
1100.28640800,
1100.30615200,
1100.30912500,
1100.35672300,
1100.37412500,
1100.41248500,
1100.43520200,
1100.48280000,
1100.50551600,
1100.68216400,
1100.70190800,
1100.76988100,
1100.80824100,
1100.84019500,
1100.87855500,
1100.94652800,
1100.96924500,
1101.00463200,
1101.00760500,
1101.04500000,
1101.04540777,septendecimal major seventh
1101.04540800,large septendecimal major seventh
1101.07792000,
1101.09532200,
1101.14292000,
1101.14589300,
1101.16563700,
1101.18128000,
1101.20399700,
1101.34228400,
1101.36500100,
1101.40336100,
1101.49107800,
1101.53867600,
1101.54164800,
1101.56139200,
1101.57703600,
1101.66772500,
1101.69044200,
1101.71532300,
1101.73804000,
1101.84437300,
1101.86411700,
1101.88683400,
1101.91468700,
1101.93740400,
1101.95714800,
1102.06348100,
1102.08619800,
1102.13379600,
1102.22222222,
1102.22448500,
1102.24012900,
1102.25987300,
1102.26284600,
1102.28259000,
1102.31044300,
1102.38892300,
1102.43652000,
1102.45923700,
1102.52721000,
1102.56557000,
1102.62024100,
1102.63588500,
1102.63600000,121st harmonic
1102.65860200,
1102.70619900,
1102.72360100,
1102.79391600,
1102.83227600,
1102.85499300,
1102.92296600,
1102.94568300,
1102.96132600,
1102.99328000,
1103.03164100,
1103.09961300,
1103.11935700,
1103.15771800,
1103.29600500,
1103.31872200,
1103.35708200,
1103.38903600,
1103.42739600,
1103.44479900,
1103.49239600,
1103.49536900,
1103.51511300,
1103.51808600,
1103.64416300,
1103.69176100,
1103.69473400,
1103.71447800,
1103.82081100,
1103.84055500,
1103.86840800,
1103.89112500,
1104.00000000,
1104.01720200,
1104.03991900,
1104.08751700,
1104.09048900,
1104.17820600,
1104.19385000,
1104.21359400,
1104.21656700,
1104.23631000,
1104.23928300,
1104.26416400,
1104.28688100,
1104.41295800,
1104.43567500,
1104.57396200,
1104.58960600,
1104.61232200,
1104.74763700,
1104.78599700,
1104.80871400,
1104.87668700,
1104.89940300,
1104.91504700,
1104.94700100,
1104.96971800,
1104.98536100,
1105.00807800,
1105.07605100,
1105.14636500,
1105.27244200,
1105.29515900,
1105.31080300,
1105.34275700,
1105.38111700,
1105.44909000,
1105.46883400,
1105.47180700,
1105.59788400,
1105.62060100,
1105.64548200,
1105.64845400,
1105.66800000,
1105.66819800,
1105.69091500,
1105.79427500,
1105.84484600,
1105.86756300,
1105.99364000,
1106.04123700,
1106.04421000,
1106.06395400,
1106.13192700,
1106.17028700,
1106.19003100,
1106.19300400,
1106.21788500,
1106.24060200,
1106.33129100,
1106.36667900,
1106.36965200,
1106.38939600,
1106.39698560,smaller undevicesimal major seventh
1106.39700000,
1106.43996600,
1106.52768300,
1106.56604300,
1106.58876000,
1106.63635800,
1106.66666667,
1106.72704700,
1106.76243500,
1106.76540800,
1106.85312400,
1106.90072200,
1106.92343900,
1106.93908200,
1106.96179900,
1107.02977200,
1107.10008600,
1107.16116300,
1107.22616300,
1107.24888000,
1107.26452400,
1107.29647800,
1107.29945100,
1107.31919500,
1107.33483800,
1107.35755500,
1107.42552800,
1107.44824500,
1107.49584200,
1107.57432200,
1107.60217500,
1107.62191900,
1107.62489200,
1107.64463600,
1107.79856700,
1107.82100000,
1107.82128000,octave - major chroma
1107.82128354,octave - major chroma
1107.82128400,
1107.94736100,
1107.99793100,
1108.01767500,
1108.02064800,
1108.04039200,
1108.05400000,
1108.06824600,
1108.14672500,
1108.19432300,
1108.21703900,
1108.28501200,
1108.32337200,
1108.34311600,
1108.39368700,
1108.48140400,
1108.51976400,
1108.54248100,
1108.59007800,
1108.68076800,
1108.70348500,
1108.71615500,
1108.71912800,
1108.74184500,
1108.78944300,
1108.80684500,
1108.87716000,
1108.88013200,
1108.91552000,
1109.05380700,
1109.07652400,
1109.11488400,
1109.20260100,
1109.25317100,
1109.27291500,
1109.31127600,
1109.37924800,
1109.40196500,
1109.43396226,([large] pythagorean major-7th [ 3^5]; JI small diminished-8ve = ~256:135)
1109.44956300,
1109.45253600,
1109.47228000,
1109.51064000,
1109.52804200,
1109.57564000,
1109.57861300,
1109.59835700,
1109.64892700,
1109.77500000,Pythagorean major seventh
1109.77500000,Pythagorean major seventh
1109.77500400,3-limit [ 3^5]
1109.77500400,Pythagorean major seventh, octave-reduced 243rd harmonic
1109.77500433,Pythagorean major seventh
1109.79772100,
1109.84531900,
1109.95165200,
1109.97139600,
1109.97436900,
1109.99411300,
1110.02196600,
1110.10044600,
1110.14804300,
1110.17076000,
1110.17373300,
1110.23873300,
1110.27709300,
1110.29683700,
1110.33176400,
1110.34740800,
1110.37012500,
1110.38986900,
1110.49620200,
1110.56651600,
1110.63448900,
1110.65720600,
1110.67284900,
1110.69556600,
1110.74316400,
1110.83088000,
1110.83385300,
1110.86924100,
1110.95993000,
1111.00752800,
1111.03024500,
1111.05296200,
1111.06860500,
1111.10055900,
1111.11111111,
1111.13891900,
1111.19900000,
1111.19930227,undevicesimal major seventh
1111.20689200,
1111.22663600,
1111.22960900,
1111.26499600,
1111.35568600,
1111.37840300,
1111.40328400,
1111.40625700,
1111.42600100,
1111.46436100,
1111.53233400,
1111.55207800,
1111.60264800,
1111.72872500,
1111.75144200,
1111.77415900,
1111.80201200,
1111.82175600,
1111.92809000,
1111.94783300,
1111.95080600,
1111.97568700,
1111.99840400,
1112.12448100,
1112.12745400,
1112.14719800,
1112.19512200,(~pythagorean major-7th)
1112.21517100,
1112.25353100,
1112.28548500,
1112.30112900,
1112.32384500,
1112.44992200,
1112.48484900,
1112.52023700,
1112.52321000,
1112.54295400,
1112.58821000,
1112.61092600,
1112.64928700,
1112.68124100,
1112.69688400,
1112.71960100,
1112.72727270,(diminished-8ve)
1112.78757400,
1112.98396500,
1113.00668200,
1113.02232600,
1113.16061300,
1113.18035700,
1113.18333000,
1113.21871700,
1113.25364400,
1113.30940700,
1113.33212400,
1113.35700400,
1113.35997700,
1113.37972100,
1113.38269400,
1113.40243800,
1113.41808200,
1113.50877100,
1113.55636900,
1113.57908600,
1113.70516300,
1113.72788000,
1113.75573300,
1113.77547700,
1113.88181000,
1113.90155400,
1113.90452700,
1113.92940800,
1113.95212500,
1114.07820200,
1114.08117500,
1114.10091900,
1114.15148900,
1114.23920600,
1114.27756600,
1114.30028300,
1114.43857000,
1114.47395800,
1114.47693100,
1114.49667500,
1114.56464700,
1114.60300800,
1114.63496200,
1114.65060500,
1114.67332200,
1114.74129500,
1114.76401200,
1114.80237200,
1114.83432600,
1114.87268600,
1114.96040300,
1115.03071800,
1115.06907800,
1115.13705100,
1115.15976800,
1115.20736500,
1115.28584500,
1115.31369800,
1115.33344200,
1115.33641500,
1115.35615900,
1115.37180200,
1115.46249200,
1115.51009000,
1115.53280653,acute major seventh
1115.53280700,
1115.53281000,acute major seventh
1115.53290700,acute major seventh
1115.53300000,
1115.55552300,
1115.55555556,
1115.65888400,
1115.68160000,
1115.70945400,
1115.72919800,
1115.73217100,
1115.75191500,
1115.85824800,
1115.88096500,
1115.90584600,
1115.92856200,
1116.01925200,
1116.03489500,
1116.05463900,
1116.05761200,
1116.10521000,
1116.19292700,
1116.23128700,
1116.25400400,
1116.32431800,
1116.39229100,
1116.41500800,
1116.43065100,
1116.45039500,
1116.45336800,
1116.50096600,
1116.58868300,
1116.59165500,
1116.62704300,
1116.64976000,
1116.66666667,
1116.71773200,
1116.75609300,
1116.78804700,
1116.82640700,
1116.88490500,octave-reduced 61st harmonic
1116.88500000,61st harmonic
1116.91412400,
1116.98443800,
1117.02279900,
1117.09077100,
1117.11348800,
1117.13620500,
1117.16108600,
1117.18380300,
1117.22216300,
1117.29013600,
1117.30988000,
1117.31285300,
1117.36045000,
1117.48652700,
1117.50924400,
1117.63532100,
1117.66317500,
1117.68589200,
1117.70563600,
1117.81196900,
1117.83468600,
1117.85956600,
1117.88228300,
1117.88525600,
1117.90500000,
1117.97297300,
1118.01133300,
1118.05893100,
1118.08164800,
1118.20772500,
1118.27803900,
1118.34601200,
1118.36872900,
1118.38437200,
1118.40411600,
1118.40708900,
1118.45468700,
1118.54240300,
1118.54537600,
1118.56809300,
1118.58076400,
1118.60348000,
1118.60645300,
1118.67145300,
1118.74176800,
1118.76448500,
1118.78012800,
1118.80284500,
1118.94113200,
1119.06720900,
1119.08992600,
1119.11480700,
1119.13752400,
1119.17588400,
1119.24385700,
1119.26360100,
1119.26657300,
1119.31417100,
1119.33688800,
1119.39265100,
1119.44024800,
1119.46296000,undecimal major seventh
1119.46296497,undecimal major seventh
1119.46296500,
1119.46300000,
1119.48568200,
1119.51353500,
1119.53327900,
1119.57164000,
1119.63961200,
1119.65935600,
1119.66232900,
1119.70992700,
1119.78840600,
1119.83600400,
1119.83897700,
1119.85872100,
1119.92669400,
1119.96505400,
1120.00000000,
1120.01265200,
1120.03536800,
1120.16144500,
1120.23473300,
1120.25447700,
1120.32244900,
1120.36081000,
1120.39276400,
1120.40840700,
1120.43112400,
1120.49909700,
1120.52181400,
1120.55720100,
1120.56017400,
1120.64789100,
1120.69548800,
1120.71820500,
1120.73384900,
1120.75656600,
1120.89485300,
1120.91757000,
1120.95593000,
1121.04364700,
1121.09124400,
1121.09421700,
1121.11396100,
1121.12960500,
1121.22029400,
1121.26789200,
1121.29060900,
1121.39694200,
1121.41668600,
1121.43940300,
1121.46725600,
1121.59333300,
1121.61307700,
1121.61605000,
1121.63876700,
1121.66364800,
1121.68636500,
1121.73913040,
1121.74212700,
1121.77705400,
1121.79269800,
1121.81244200,
1121.81541500,
1121.83515800,
1121.86301200,
1121.94149200,
1121.98908900,
1122.01180600,
1122.18845400,
1122.20819700,
1122.27617000,
1122.31453100,
1122.34648500,
1122.36212800,
1122.38484500,
1122.40756200,
1122.45281800,
1122.47553500,
1122.51092200,
1122.51389500,
1122.54584900,
1122.58064516,(diminished-8ve, ~50:27, ~28:15,
1122.58420900,
1122.65218200,
1122.67192600,
1122.71028600,
1122.84857400,
1122.87129100,
1122.90965100,
1122.99736800,
1123.04400000,
1123.04496500,
1123.04793800,
1123.06768200,
1123.08332500,
1123.17401500,
1123.19673200,
1123.22161300,
1123.24433000,
1123.26704600,
1123.39312300,
1123.42097700,
1123.44369400,
1123.46343800,
1123.56977100,
1123.59248800,
1123.61736900,
1123.64008500,
1123.73077500,
1123.74641800,
1123.76616200,
1123.76913500,
1123.78887900,
1123.81673300,
1123.89521200,
1123.94281000,
1123.96552700,
1123.98824400,
1124.12653100,
1124.14217400,
1124.16191800,
1124.16489100,
1124.21248900,
1124.30020600,
1124.33856600,
1124.36128300,
1124.42925500,
1124.44444444,
1124.45197200,
1124.46761600,
1124.49957000,
1124.53793000,
1124.60590300,
1124.62564700,
1124.66400700,
1124.69893400,
1124.75703900,
1124.82501100,
1124.84772800,
1124.86337200,
1124.89532600,
1124.93368600,
1125.00165900,
1125.02140300,
1125.02437600,
1125.15045300,
1125.19805000,
1125.20102300,
1125.22076700,
1125.34684400,
1125.37469800,
1125.39741500,
1125.41715900,
1125.42013200,
1125.46772900,
1125.52349200,
1125.54620900,
1125.59380600,
1125.59677900,
1125.61652300,
1125.68449600,
1125.72285600,
1125.74260000,
1125.74557300,
1125.77045400,
1125.79317100,
1125.91924800,
1125.94196400,
1126.08025200,
1126.09589500,
1126.11861200,
1126.16621000,
1126.18892600,
1126.25392600,
1126.27961600,
1126.29228700,
1126.31500300,
1126.31797600,
1126.31900000,
1126.31934640,vicesimotertial major seventh
1126.40569300,
1126.45329100,
1126.47600800,
1126.49165100,
1126.51436800,
1126.65265500,
1126.71075900,
1126.77873200,
1126.80144900,
1126.81709200,
1126.84904700,
1126.88740700,
1126.95538000,
1126.97512400,
1126.97809600,
1127.00081300,
1127.04841100,
1127.15474400,
1127.17448800,
1127.19720500,
1127.35113500,
1127.37385200,
1127.42145000,
1127.49992900,
1127.54752700,
1127.55050000,
1127.57024400,
1127.63821700,
1127.67657700,
1127.69632100,
1127.69929400,
1127.72417400,
1127.74689100,
1127.76960800,
1127.89568500,
1127.94625600,
1127.96600000,
1128.00000000,
1128.03397200,
1128.07233300,
1128.09505000,
1128.14264700,
1128.23333700,
1128.26872400,
1128.27169700,
1128.35941400,
1128.40701100,
1128.42972800,
1128.44537200,
1128.46808900,
1128.53606100,
1128.60637600,
1128.62909300,
1128.66745300,
1128.75517000,
1128.80276700,
1128.80574000,
1128.82548400,
1128.84112800,
1128.86384500,
1128.88888889,
1128.93181700,
1128.95453400,
1129.00213200,
1129.08061100,
1129.10846500,
1129.12820900,
1129.15092600,
1129.20149600,
1129.30485600,
1129.32757000,classic diminished octave
1129.32757300,
1129.32757300,octave minus a yoyo augmented unison
1129.32757314,classic diminished octave
1129.32800000,
1129.35029000,
1129.39788800,
1129.41176470,(~pythagorean major-7th
1129.50422100,
1129.52396500,
1129.52693800,
1129.54668100,
1129.57453500,
1129.65301500,
1129.70061200,
1129.72332900,
1129.79130200,
1129.82966200,
1129.84940600,
1129.89997700,
1129.90000000,
1129.97029100,
1129.98769300,
1130.02605400,
1130.04877000,
1130.09636800,
1130.11908500,
1130.18705800,
1130.20977400,
1130.22541800,
1130.24813500,
1130.29573200,
1130.38344900,
1130.42180900,
1130.56009700,
1130.58281400,
1130.62117400,
1130.70889100,
1130.75648800,
1130.75946100,
1130.77920500,
1130.78217800,
1130.79484800,
1130.81756500,
1130.90825500,
1130.95585300,
1130.95882500,
1130.97856900,
1131.01693000,
1131.01700000,123rd harmonic
1131.08490200,
1131.10464600,
1131.15521700,
1131.28129000,acute major seventh
1131.28129392,acute major seventh
1131.28129400,
1131.30401100,
1131.35160800,
1131.45794100,
1131.47768500,
1131.48065800,
1131.50040200,
1131.50337500,
1131.52825600,
1131.55097300,
1131.60673500,
1131.67705000,
1131.69976700,
1131.83805400,
1131.85369700,
1131.87641400,
1131.89615800,
1132.00249100,
1132.05008900,
1132.07280600,
1132.07547170,(JI large diminished-8ve
1132.10000000,
1132.14077800,
1132.16349500,
1132.17913900,
1132.20185600,
1132.24945300,
1132.27217000,
1132.33717000,
1132.34014300,
1132.37553000,
1132.53653400,
1132.55925100,
1132.57489500,
1132.60684900,
1132.64520900,
1132.71318200,
1132.73292600,
1132.73589900,
1132.77128600,
1132.86197600,
1132.88469300,
1132.90957300,
1132.91254600,
1132.93229000,
1132.97065000,
1133.03862300,
1133.05836700,
1133.10893800,
1133.13165500,
1133.23501000,Pythagorean double augmented sixth
1133.23501471,Pythagorean double augmented sixth
1133.25773200,
1133.28044800,
1133.30532900,
1133.30830200,
1133.32804600,
1133.33333333,
1133.33333333,
1133.43437900,
1133.45412300,
1133.45709600,
1133.48197700,
1133.50469400,
1133.63077100,
1133.63374300,
1133.65348700,
1133.79177500,
1133.80741800,
1133.83000000,
1133.83013500,
1133.84987900,
1133.85285200,
1133.90044900,
1133.99113900,
1134.02652600,
1134.02949900,
1134.04924300,
1134.11721600,
1134.15557600,
1134.18753100,
1134.20317400,
1134.22589100,
1134.29386400,
1134.49025500,
1134.51297200,
1134.52861500,
1134.54545450,
1134.56057000,
1134.58328600,
1134.59893000,
1134.62164700,
1134.66300000,
1134.68664700,
1134.68961900,
1134.71233600,
1134.75993400,
1134.83841300,
1134.86626700,
1134.88601100,
1134.88898400,
1134.90872800,
1134.92437100,
1135.06265800,
1135.08537500,
1135.21145200,
1135.23416900,
1135.26202300,
1135.28176700,
1135.28474000,
1135.38810000,
