Cents,Name(s),2,3,5,7,11,13,Numerator,Denominator,Tenney Height,Superparticular,Color Notation,FJS name,Tinas,Tredeks,Moria,Quartertones,Edo step 1,Edo step 2,Edo step 3,Edo step 4,Edo step 5,Edo step 6,Edo step 7,Edo step 8
190.44067650,,-8,6,-3,2,0,,35721,32000,30.09,,,,,,,,,,,,,,,
190.46339340,,19,-8,-6,4,-1,,1258815488,1127671875,60.30,,,,,,,,,,,,,,,
190.48827410,,-32,7,10,-2,1,,234932000000,210453000000,75.39,,,,,,,,,,,,,,,
190.51099100,,-5,-7,7,0,0,,78125,69984,32.35,,,,,,,,,,,,,,,
190.60168060,,42,-5,-8,-3,-2,,4398050000000,3939540000000,83.84,,,,,,,,,,,,,,,
190.61732410,,-11,10,-5,0,2,,7144929,6400000,45.38,,,,,,,,,,,,,,,
190.63706800,,-33,9,6,3,-1,,105489000000,94489280512,73.08,,,,,,,,,,,,,,,
190.64004090,,16,-4,-8,2,1,,35323904,31640625,49.99,,,,,,,,,,,,,,,
190.68763850,,-8,-3,5,-2,2,,378125,338688,36.90,,,,,,,,,,,,,,,
190.77535520,,-10,12,4,-4,-2,,332150625,297493504,56.46,,,,,,,,,,,,,,,
190.81371550,,-36,13,4,1,1,,76726794375,68719476736,72.16,,,,,,,,,,,,,,,
190.83643240,,-9,-1,1,3,0,,1715,1536,21.33,,,,,,,,,,,,,,,
190.97471960,,14,2,-1,-4,-1,,147456,132055,34.18,,,,,,,,,,,,,,,
190.99743650,,41,-12,-4,-2,-2,,2199020000000,1969320000000,81.84,,,,,,,,,,,,,,,
191.01307990,,-12,3,-1,1,2,,22869,20480,28.80,,,,,,,,,,,,,,,
191.03282390,,-34,2,10,4,-1,,211025000000,188979000000,75.08,,,,,,,,,,,,,,,
191.03579680,,15,-11,-4,3,1,,123633664,110716875,53.60,,,,,,,,,,,,,,,
191.08339440,,-9,-10,9,-1,2,,236328125,211631616,55.47,,,,,,,,,,,,,,,
191.11111111,,,,,,,,,,,,,,,43,,,43\270,,,,,,,
191.17111110,,-11,5,8,-3,-2,,94921875,84998144,52.84,,,,,,,,,,,,,,,
191.17408400,,38,-8,-6,-4,0,,274878000000,246140000000,75.84,,,,,,,,,,,,,,,
191.20947140,,-37,6,8,2,1,,153489000000,137439000000,74.16,,,,,,,,,,,,,,,
191.23218830,,-10,-8,5,4,0,,7503125,6718464,45.52,,,,,,,,,,,,,,,
191.30016100,,10,8,-7,-1,-1,,6718464,6015625,45.20,,,,,,,,,,,,,,,
191.32287790,,37,-6,-10,1,-2,,962073000000,861416000000,79.46,,,,,,,,,,,,,,,
191.33852130,,-16,9,-7,4,2,,5718324843,5120000000,64.67,,,,,,,,,,,,,,,
191.37047550,,13,-5,3,-3,-1,,1024000,916839,39.77,,,,,,,,,,,,,,,
191.40883580,,-13,-4,3,2,2,,741125,663552,38.84,,,,,,,,,,,,,,,
191.47680860,,7,12,-9,-3,1,,748268928,669921875,58.80,,,,,,,,,,,,,,,
191.49655250,,-15,11,2,0,-2,,4428675,3964928,44.00,,,,,,,,,,,,,,,
191.56983990,,37,-15,-2,-3,0,,137439000000,123042000000,73.84,,,,,,,,,,,,,,,
191.67320000,,-18,15,0,-2,0,,14348907,12845056,47.39,,,,,,,,,,,,,,,
191.69591690,,9,1,-3,0,-1,,1536,1375,21.01,,,,,,,,,,,,,,,
191.71863380,,36,-13,-6,2,-2,,3367250000000,3014270000000,83.07,,,,,,,,,,,,,,,
191.74351450,,-15,2,10,-4,0,,87890625,78675968,52.62,,,,,,,,,,,,,,,
191.76623140,,12,-12,7,-2,-1,,320000000,286446699,56.35,,,,,,,,,,,,,,,
191.80459170,,-14,-11,7,3,2,,3242421875,2902376448,63.03,,,,,,,,,,,,,,,
191.87256440,,6,5,-5,-2,1,,171072,153125,34.61,,,,,,,,,,,,,,,
191.89230840,,-16,4,6,1,-2,,8859375,7929856,46.00,,,,,,,,,,,,,,,
191.89528130,,33,-9,-8,0,0,,8589934592,7688671875,65.84,,,,,,,,,,,,,,,
191.94287890,,9,-8,5,-4,1,,17600000,15752961,47.98,,,,,,,,,,,,,,,
192.00000000,,,,,,,,,,,,,,,,,,8\50,,,,,,,
192.02135830,,5,7,-9,3,-1,,24004512,21484375,48.87,,,,,,,,,,,,,,,
192.06895590,,-19,8,4,-1,0,,4100625,3670016,43.77,,,,,,,,,,,,,,,
192.07192880,,30,-5,-10,-2,2,,129923000000,116279000000,73.68,,,,,,,,,,,,,,,
192.09167280,,8,-6,1,1,-1,,8960,8019,26.10,,,,,,,,,,,,,,,
192.21774980,,-20,10,0,4,-2,,141776649,126877696,54.00,,,,,,,,,,,,,,,
192.24560340,,-22,12,2,-3,2,,1607609025,1438646272,61.00,,,,,,,,,,,,,,,
192.26832030,,5,-2,-1,-1,1,,352,315,16.76,,,,,,,,,,,,,,,
192.28806430,,-17,-3,10,2,-2,,478515625,428212224,57.51,,,,,,,,,,,,,,,
192.33863480,,8,-15,9,-3,1,,5500000000,4921675101,64.55,,,,,,,,,,,,,,,
192.39439730,,-23,14,-2,2,0,,234365481,209715200,55.45,,,,,,,,,,,,,,,
192.41711420,,4,0,-5,4,-1,,38416,34375,30.30,,,,,,,,,,,,,,,
192.46471180,,-20,1,8,0,0,,1171875,1048576,40.16,,,,,,,,,,,,,,,
192.46768470,,29,-12,-6,-1,2,,64961380352,58126359375,71.68,,,,,,,,,,,,,,,
192.48742860,,7,-13,5,2,-1,,19600000,17537553,48.29,,,,,,,,,,,,,,,
192.55540140,,27,3,-7,-3,-2,,3623878656,3242421875,63.35,,,,,,,,,,,,,,,
192.55760663,quasi-meantone,,,,,,,19,17,8.34,,,,,,,,,,,,,,,
192.55760700,quasi-meantone,,,,,,,19,17,8.34,,"19o17u2, nosu 2nd",,,,,,,,,,,,,
192.55800000,,,,,,,,19,17,8.34,,,,,,,,,,,,,,,
192.59376170,,1,4,-7,2,1,,87318,78125,32.67,,,,,,,,,,,,,,,
192.61647860,,28,-10,-10,4,0,,644514000000,576650000000,78.30,,,,,,,,,,,,,,,
192.64135930,,-23,5,6,-2,2,,459421875,411041792,57.39,,,,,,,,,,,,,,,
192.66407620,,4,-9,3,0,1,,22000,19683,28.69,,,,,,,,,,,,,,,
192.79015320,,-24,7,2,3,0,,18753525,16777216,48.16,,,,,,,,,,,,,,,
192.92844040,,-1,10,0,-4,-1,,59049,52822,31.54,,,,,,,,,,,,,,,
192.95115730,,26,-4,-3,-2,-2,,67108864,60031125,51.84,,,,,,,,,,,,,,,
192.96680070,,-27,11,0,1,2,,150043509,134217728,54.16,,,,,,,,,,,,,,,
192.98951760,,0,-3,-3,3,1,,3773,3375,23.60,,,,,,,,,,,,,,,
193.03711520,,-24,-2,10,-1,2,,1181640625,1056964608,60.12,,,,,,,,,,,,,,,
193.12483190,,-26,13,9,-3,-2,,3113910000000,2785220000000,82.84,,,,,,,,,,,,,,,
193.12780480,,23,0,-5,-4,0,,8388608,7503125,45.84,,,,,,,,,,,,,,,
193.15052170,,50,-14,-8,-2,-1,,1125900000000000,1007040000000000,99.84,,,,,,,,,,,,,,,
193.16319220,,-52,14,9,2,1,,5035200000000000,4503600000000000,104.16,,,,,,,,,,,,,,,
193.18590910,,-25,0,6,4,0,,37515625,33554432,50.16,,,,,,,,,,,,,,,
193.18888200,,24,-13,-8,3,2,,696305000000,622782000000,78.52,,,,,,,,,,,,,,,
193.27659870,,22,2,-9,1,-2,,264241152,236328125,55.79,,,,,,,,,,,,,,,
193.32419630,,-2,3,4,-3,-1,,16875,15092,27.92,,,,,,,,,,,,,,,
193.32716920,,47,-10,-10,-4,1,,1548110000000000,1384540000000000,100.76,,,,,,,,,,,,,,,
193.34691310,,25,-11,1,-1,-2,,167772160,150043509,54.48,,,,,,,,,,,,,,,
193.36255660,,-28,4,4,2,2,,300155625,268435456,56.16,,,,,,,,,,,,,,,
193.38527350,,-1,-10,1,4,1,,132055,118098,33.86,,,,,,,,,,,,,,,
193.52356070,,22,-7,-1,-3,0,,4194304,3750705,43.84,,,,,,,,,,,,,,,
193.54838710,"(major-2nd, whole-tone)",,,,,,,,,,,,,,,,,5\31,,,,,,,
193.64963770,,-6,9,-2,0,-1,,19683,17600,28.37,,,,,,,,,,,,,,,
193.67235460,,21,-5,-5,2,-2,,102760448,91884375,53.07,,,,,,,,,,,,,,,
193.71995220,,-3,-4,8,-2,-1,,390625,349272,36.99,,,,,,,,,,,,,,,
193.75831250,,-29,-3,8,3,2,,16212109375,14495514624,67.67,,,,,,,,,,,,,,,
193.82628520,,-9,13,-4,-2,1,,17537553,15680000,47.97,,,,,,,,,,,,,,,
193.84602920,,-31,12,7,1,-2,,290632000000,259846000000,76.00,,,,,,,,,,,,,,,
193.84900210,,18,-1,-7,0,0,,262144,234375,35.84,,,,,,,,,,,,,,,
193.87171890,,45,-15,-10,2,-1,,1724030000000000,1541390000000000,101.07,,,,,,,,,,,,,,,
193.89659970,,-6,0,6,-4,1,,171875,153664,34.62,,,,,,,,,,,,,,,
193.91931650,,21,-14,3,-2,0,,262144000,234365481,55.77,,,,,,,,,,,,,,,
193.97507910,,-10,15,-8,3,-1,,4921675101,4400000000,64.23,,,,,,,,,,,,,,,
194.02564960,,15,3,-9,-2,2,,107053056,95703125,53.19,,,,,,,,,,,,,,,
194.04539360,,-7,2,2,1,-1,,1575,1408,21.08,,,,,,,,,,,,,,,
194.06811040,,20,-12,-1,3,-2,,359661568,321521805,56.68,,,,,,,,,,,,,,,
194.09596410,,18,-10,1,-4,2,,158597120,141776649,54.32,,,,,,,,,,,,,,,
194.22204110,,-10,6,0,-1,1,,8019,7168,25.78,,,,,,,,,,,,,,,
194.24475800,,17,-8,-3,1,0,,917504,820125,39.45,,,,,,,,,,,,,,,
194.29235550,,-7,-7,10,-3,1,,107421875,96018048,53.20,,,,,,,,,,,,,,,
194.37083500,,-11,8,-4,4,-1,,15752961,14080000,47.66,,,,,,,,,,,,,,,
194.41843260,,-35,9,9,0,0,,38443359375,34359738368,70.16,,,,,,,,,,,,,,,
194.42140550,,14,-4,-5,-1,2,,1982464,1771875,41.68,,,,,,,,,,,,,,,
194.44114940,,-8,-5,6,2,-1,,765625,684288,38.93,,,,,,,,,,,,,,,
194.46800000,,,,,,,,160,143,14.48,,,,,,,,,,,,,,,
194.50912220,,12,11,-6,-3,-2,,725594112,648484375,58.71,,,,,,,,,,,,,,,
194.54748250,,-14,12,-6,2,1,,286446699,256000000,56.03,,,,,,,,,,,,,,,
194.57019940,,13,-2,-9,4,0,,19668992,17578125,48.30,,,,,,,,,,,,,,,
194.59508010,,-38,13,7,-2,2,,15071300000000,13469000000000,87.39,,,,,,,,,,,,,,,
194.61779700,,-11,-1,4,0,1,,6875,6144,25.33,,,,,,,,,,,,,,,
194.64051380,,16,-15,1,2,0,,16056320,14348907,47.71,,,,,,,,,,,,,,,
194.74387400,,-39,15,3,3,0,,615209000000,549756000000,78.16,,,,,,,,,,,,,,,
194.81716130,,13,-11,-1,0,2,,991232,885735,39.68,,,,,,,,,,,,,,,
194.83690530,,-9,-12,10,3,-1,,3349609375,2993075712,63.12,,,,,,,,,,,,,,,
194.90487810,,11,4,-2,-2,-2,,165888,148225,34.52,,,,,,,,,,,,,,,
194.94323840,,-15,5,-2,3,1,,916839,819200,39.45,,,,,,,,,,,,,,,
194.97519250,,14,-9,8,-4,-2,,6400000000,5718324843,64.99,,,,,,,,,,,,,,,
195.01355280,,-12,-8,8,1,1,,30078125,26873856,49.52,,,,,,,,,,,,,,,
195.08152560,,8,8,-4,-4,0,,1679616,1500625,41.20,,,,,,,,,,,,,,,
195.10424250,,35,-6,-7,-2,-1,,34359738368,30697734375,69.84,,,,,,,,,,,,,,,
195.13962990,,-40,8,7,4,0,,1230700000000,1099510000000,80.16,,,,,,,,,,,,,,,
195.14260280,,9,-5,-7,3,2,,21249536,18984375,48.52,,,,,,,,,,,,,,,
195.18040517,Persian whole tone,,,,,,,272,243,16.01,,,,,,,,,,,,,,,
195.23031950,,7,10,-8,1,-2,,52907904,47265625,51.15,,,,,,,,,,,,,,,
195.27791710,,-17,11,5,-3,-1,,553584375,494534656,57.93,,,,,,,,,,,,,,,
195.28089000,,32,-2,-9,-4,1,,47244640256,42205078125,70.76,,,,,,,,,,,,,,,
195.30063390,,10,-3,2,-1,-2,,25600,22869,29.12,,,,,,,,,,,,,,,
195.31627740,,-43,12,5,2,2,,9846610000000,8796090000000,86.16,,,,,,,,,,,,,,,
195.33899420,,-16,-2,2,4,1,,660275,589824,38.50,,,,,,,,,,,,,,,
195.40696700,,4,14,-10,-1,0,,76527504,68359375,52.22,,,,,,,,,,,,,,,
195.47728150,,7,1,0,-3,0,,384,343,17.01,,,,,,,,,,,,,,,
195.49999830,,34,-13,-3,-1,-1,,17179869184,15345358875,67.84,,,,,,,,,,,,,,,
195.53835860,,8,-12,-3,4,2,,74373376,66430125,52.13,,,,,,,,,,,,,,,
195.55555556,,,,,,,,,,,,,,,44,,,44\270,,,,,,,
195.62607530,,6,3,-4,2,-2,,84672,75625,32.58,,,,,,,,,,,,,,,
195.67367290,,-18,4,9,-2,-1,,158203125,141295616,54.31,,,,,,,,,,,,,,,
195.67664580,,31,-9,-5,-3,1,,23622320128,21097715625,68.76,,,,,,,,,,,,,,,
195.69638980,,9,-10,6,0,-2,,8000000,7144929,45.70,,,,,,,,,,,,,,,
195.71203320,,-44,5,9,3,2,,19697700000000,17592200000000,88.16,,,,,,,,,,,,,,,
195.80272290,,3,7,-6,0,0,,17496,15625,28.03,,,,,,,,,,,,,,,
195.82543970,,30,-7,-9,2,-1,,52613349376,46986328125,71.07,,,,,,,,,,,,,,,
195.85032050,,-21,8,7,-4,1,,5638359375,5035261952,64.62,,,,,,,,,,,,,,,
195.87303730,,6,-6,4,-2,0,,40000,35721,30.41,,,,,,,,,,,,,,,
195.97937040,,0,11,-8,-2,2,,21434787,19140625,48.54,,,,,,,,,,,,,,,
195.99911440,,-22,10,3,1,-1,,51667875,46137344,51.08,,,,,,,,,,,,,,,
196.02183120,,5,-4,0,3,-2,,10976,9801,26.68,,,,,,,,,,,,,,,
196.04968490,,3,-2,2,-4,2,,24200,21609,28.96,,,,,,,,,,,,,,,
196.17576190,,-25,14,1,-1,1,,263063295,234881024,55.78,,,,,,,,,,,,,,,
196.19800000,,,,,,,,28,25,9.45,,,,,,,,,,,,,,,
196.19847870,,2,0,-2,1,0,,28,25,9.45,,,,,,,,,,,,,,,
196.19847874,middle second,,,,,,,28,25,9.45,,,,,,,,,,,,,,,
196.19847900,middle major second,,,,,,,28,25,9.45,,"zgg3, zogugu 3rd",,,,,,,,,,,,,
196.19848000,middle second,2,0,-2,1,,,28,25,9.45,,,,,,,,,,,,,,,
196.22119560,,29,-14,-5,3,-1,,184147000000,164415000000,74.68,,,,,,,,,,,,,,,
196.26879320,,5,-13,8,-1,0,,12500000,11160261,46.99,,,,,,,,,,,,,,,
196.35948280,,52,-11,-7,-4,-2,,4503600000000000,4020700000000000,103.84,,,,,,,,,,,,,,,
196.36363640,"(major-2nd, whole-tone)",,,,,,,,,,,,,,,,,9\55,,,,,,,
196.37512630,,-1,4,-4,-1,2,,9801,8750,26.35,,,,,,,,,,,,,,,
196.39487020,,-23,3,7,2,-1,,103359375,92274688,53.08,,,,,,,,,,,,,,,
196.39784310,,26,-10,-7,1,1,,5167382528,4613203125,64.37,,,,,,,,,,,,,,,
196.41758710,,4,-11,4,4,-2,,24010000,21434787,48.87,,,,,,,,,,,,,,,
196.44544070,,2,-9,6,-3,2,,7562500,6751269,45.54,,,,,,,,,,,,,,,
196.52392020,,-2,6,-8,4,0,,1750329,1562500,41.31,,,,,,,,,,,,,,,
196.57151770,,-26,7,5,0,1,,75178125,67108864,52.16,,,,,,,,,,,,,,,
196.59423460,,1,-7,2,2,0,,2450,2187,22.35,,,,,,,,,,,,,,,
196.66220740,,21,9,-10,-3,-1,,41278242816,36845703125,70.37,,,,,,,,,,,,,,,
196.70056770,,-5,10,-10,2,2,,350101521,312500000,56.60,,,,,,,,,,,,,,,
196.77088210,,-2,-3,0,0,2,,121,108,13.67,,,,,,,,,,,,,,,
196.77100000,,,,,,,,121,108,13.67,,,,,,,,,,,,,,,
196.85859890,,-4,12,-1,-2,-2,,531441,474320,37.88,,,,,,,,,,,,,,,
196.89695920,,-30,13,-1,3,1,,6015380679,5368709120,64.81,,,,,,,,,,,,,,,
196.92891330,,-1,-1,9,-4,-2,,1953125,1743126,41.63,,,,,,,,,,,,,,,
196.96727360,,-27,0,9,1,1,,150390625,134217728,54.16,,,,,,,,,,,,,,,
196.98999050,,0,-14,6,3,0,,5359375,4782969,44.54,,,,,,,,,,,,,,,
197.05796320,,20,2,-6,-2,-1,,9437184,8421875,46.18,,,,,,,,,,,,,,,
197.08068010,,47,-12,-9,0,-2,,140737000000000,125594000000000,93.84,,,,,,,,,,,,,,,
197.09632350,,-6,3,-6,3,2,,1120581,1000000,40.03,,,,,,,,,,,,,,,
197.12827770,,23,-11,4,-4,-1,,5242880000,4678629417,64.41,,,,,,,,,,,,,,,
197.16663800,,-3,-10,4,1,2,,529375,472392,37.86,,,,,,,,,,,,,,,
197.23461080,,17,6,-8,-4,1,,1051066368,937890625,59.77,,,,,,,,,,,,,,,
197.25435470,,-5,5,3,-1,-2,,30375,27104,29.62,,,,,,,,,,,,,,,
197.29271500,,-31,6,3,4,1,,2406702375,2147483648,62.16,,,,,,,,,,,,,,,
197.43100220,,-8,9,1,-3,0,,98415,87808,33.01,,,,,,,,,,,,,,,
197.45371910,,19,-5,-2,-1,-1,,524288,467775,37.84,,,,,,,,,,,,,,,
197.49207940,,-7,-4,-2,4,2,,290521,259200,36.13,,,,,,,,,,,,,,,
197.57979610,,-9,11,-3,2,-2,,8680203,7744000,45.93,,,,,,,,,,,,,,,
197.62739370,,-33,12,10,-2,-1,,5189850000000,4629970000000,84.31,,,,,,,,,,,,,,,
197.63036660,,16,-1,-4,-3,1,,720896,643125,38.75,,,,,,,,,,,,,,,
197.65011060,,-6,-2,7,0,-2,,78125,69696,32.34,,,,,,,,,,,,,,,
197.65308350,,43,-15,-7,-1,0,,8796090000000,7847060000000,85.84,,,,,,,,,,,,,,,
197.66575400,,-59,13,10,3,2,,646183000000000000,576461000000000000,118.16,,,,,,,,,,,,,,,
197.75644370,,-12,15,-5,0,0,,14348907,12800000,47.38,,,,,,,,,,,,,,,
197.77916050,,15,1,-8,2,-1,,4816896,4296875,44.23,,,,,,,,,,,,,,,
197.82675810,,-9,2,5,-2,0,,28125,25088,29.39,,,,,,,,,,,,,,,
197.82973100,,40,-11,-9,-3,2,,133041000000000,118675000000000,93.67,,,,,,,,,,,,,,,
197.84947500,,18,-12,2,0,-1,,6553600,5845851,45.12,,,,,,,,,,,,,,,
197.95580800,,12,5,-10,0,1,,10948608,9765625,46.60,,,,,,,,,,,,,,,
197.97555200,,-10,4,1,3,-2,,138915,123904,34.00,,,,,,,,,,,,,,,
198.00340560,,-12,6,3,-4,2,,11026125,9834496,46.62,,,,,,,,,,,,,,,
198.02612250,,15,-8,0,-2,1,,360448,321489,36.75,,,,,,,,,,,,,,,
198.15219950,,-13,8,-1,1,0,,45927,40960,30.81,,,,,,,,,,,,,,,
198.17491640,,14,-6,-4,3,-1,,5619712,5011875,44.68,,,,,,,,,,,,,,,
198.22251400,,-10,-5,9,-1,0,,1953125,1741824,41.63,,,,,,,,,,,,,,,
198.31320360,,37,-3,-6,-4,-2,,137439000000,122564000000,73.83,,,,,,,,,,,,,,,
198.32884710,,-16,12,-3,-1,2,,64304361,57344000,51.71,,,,,,,,,,,,,,,
198.34859100,,-38,11,8,2,-1,,3390700000000,3023660000000,83.08,,,,,,,,,,,,,,,
198.35156390,,11,-2,-6,1,1,,157696,140625,34.37,,,,,,,,,,,,,,,
198.37130790,,-11,-3,5,4,-2,,7503125,6690816,45.51,,,,,,,,,,,,,,,
198.39916150,,-13,-1,7,-3,2,,9453125,8429568,46.18,,,,,,,,,,,,,,,
198.42187840,,14,-15,4,-1,1,,112640000,100442349,53.33,,,,,,,,,,,,,,,
198.47764090,,-17,14,-7,4,0,,11483908569,10240000000,66.67,,,,,,,,,,,,,,,
198.52523850,,-41,15,6,0,1,,2466220000000,2199020000000,82.17,,,,,,,,,,,,,,,
198.54795540,,-14,1,3,2,0,,18375,16384,28.17,,,,,,,,,,,,,,,
198.57067230,,13,-13,0,4,-1,,19668992,17537553,48.29,,,,,,,,,,,,,,,
198.70895950,,36,-10,-2,-3,-2,,68719476736,61267766175,71.83,,,,,,,,,,,,,,,
198.72460290,,-17,5,1,0,2,,147015,131072,34.17,,,,,,,,,,,,,,,
198.74731980,,10,-9,-2,2,1,,551936,492075,37.98,,,,,,,,,,,,,,,
198.88263410,,-16,7,10,-4,-2,,21357421875,19039584256,68.46,,,,,,,,,,,,,,,
198.92099440,,-42,8,10,1,1,,4933560000000,4398050000000,84.17,,,,,,,,,,,,,,,
198.94371130,,-15,-6,7,3,0,,26796875,23887872,49.19,,,,,,,,,,,,,,,
199.01168400,,5,10,-5,-2,-1,,1889568,1684375,41.53,,,,,,,,,,,,,,,
199.03440090,,32,-4,-8,0,-2,,4294967296,3828515625,63.83,,,,,,,,,,,,,,,
199.05004430,,-21,11,-5,3,2,,7352131941,6553600000,65.39,,,,,,,,,,,,,,,
199.08199850,,8,-3,5,-4,-1,,800000,713097,39.05,,,,,,,,,,,,,,,
199.12035880,,-18,-2,5,1,2,,2646875,2359296,42.51,,,,,,,,,,,,,,,
199.18833150,,2,14,-7,-4,1,,210450636,187578125,55.13,,,,,,,,,,,,,,,
199.20807550,,-20,13,4,-1,-2,,996451875,888143872,59.62,,,,,,,,,,,,,,,
199.21104840,,29,0,-10,-2,0,,536870912,478515625,57.83,,,,,,,,,,,,,,,
199.24643580,,-46,14,4,4,1,,78951900000000,70368700000000,92.17,,,,,,,,,,,,,,,
199.28136290,,32,-13,0,-4,0,,4294967296,3827969523,63.83,,,,,,,,,,,,,,,
199.40743990,,4,3,-1,-1,-1,,432,385,17.34,,,,,,,,,,,,,,,
199.43015680,,31,-11,-4,1,-2,,15032385536,13396741875,67.45,,,,,,,,,,,,,,,
199.44580020,,-22,4,-1,4,2,,23532201,20971520,48.81,,,,,,,,,,,,,,,
199.47775440,,7,-10,9,-3,-1,,250000000,222791877,55.63,,,,,,,,,,,,,,,
199.51611470,,-19,-9,9,2,2,,11580078125,10319560704,66.70,,,,,,,,,,,,,,,
199.58408740,,1,7,-3,-3,1,,48114,42875,30.94,,,,,,,,,,,,,,,
199.60383140,,-21,6,8,0,-2,,284765625,253755392,56.00,,,,,,,,,,,,,,,
199.60680430,,28,-7,-6,-1,0,,268435456,239203125,55.83,,,,,,,,,,,,,,,
199.73288130,,0,9,-7,2,-1,,964467,859375,39.59,,,,,,,,,,,,,,,
199.75559820,,27,-5,-10,4,-2,,322257000000,287139000000,76.29,,,,,,,,,,,,,,,
199.78047890,,-24,10,6,-2,0,,922640625,822083584,59.40,,,,,,,,,,,,,,,
199.78345180,,25,-3,-8,-3,2,,4060086272,3617578125,63.67,,,,,,,,,,,,,,,
199.80319580,,3,-4,3,0,-1,,1000,891,19.77,,,,,,,,,,,,,,,
199.90952880,,-3,13,-9,0,1,,17537553,15625000,47.96,,,,,,,,,,,,,,,
199.92927280,,-25,12,2,3,-2,,4557106575,4060086272,64.00,,,,,,,,,,,,,,,
199.95712640,,-27,14,4,-4,2,,361712000000,322257000000,76.63,,,,,,,,,,,,,,,
199.97984000,quasi-equal major second,0,0,1,-2,1,,55,49,11.40,,,,,,,,,,,,,,,
199.97984300,werckismic tone,,,,,,,55,49,11.40,,"1orry1, loruruyo unison",,,,,,,,,,,,,
199.97984329,quasi-equal major second,,,,,,,55,49,11.40,,,,,,,,,,,,,,,
199.97984330,,0,0,1,-2,1,,55,49,11.40,,,,,,,,,,,,,,,
199.98000000,,,,,,,,55,49,11.40,,,,,,,,,,,,,,,
200.00000000,"(major-2nd, whole-tone),",,,,,,,,,,,,,,45,12,,2\12,"3\18,",12\72,45\270,,,,
200.00000000,equal-tempered whole-tone,,,,,,,,,,,,,,,,,,,,,,,,
200.00256000,"whole tone - 2 schismas, 5-limit approximation to ET whole tone",27,-14,-2,,,,149309,133019,53.83,,,,,,,,,,,,,,,
200.00256015,"whole tone - 2 schismas, 5-limit approximation to ET whole tone",,,,,,,134217728,119574225,53.83,,,,,,,,,,,,,,,
200.00256020,,27,-14,-2,0,0,,134217728,119574225,53.83,,,,,,,,,,,,,,,
200.12863720,,-1,2,-3,3,-1,,3087,2750,23.02,,,,,,,,,,,,,,,
200.17623480,,-25,3,10,-1,0,,263671875,234881024,55.78,,,,,,,,,,,,,,,
200.17920770,,24,-10,-4,-2,2,,2030043136,1808375625,61.67,,,,,,,,,,,,,,,
200.19895160,,2,-11,7,1,-1,,2187500,1948617,41.95,,,,,,,,,,,,,,,
200.26692440,,22,5,-5,-4,-2,,1019215872,907878125,59.68,,,,,,,,,,,,,,,
200.30528470,,-4,6,-5,1,1,,56133,50000,31.39,,,,,,,,,,,,,,,
200.32502870,,-26,5,6,4,-2,,9116296875,8120172544,66.00,,,,,,,,,,,,,,,
200.32800160,,23,-8,-8,3,0,,2877292544,2562890625,62.68,,,,,,,,,,,,,,,
200.35288230,,-28,7,8,-3,2,,103370000000,92073361408,73.01,,,,,,,,,,,,,,,
200.37559920,,-1,-7,5,-1,1,,34375,30618,29.97,,,,,,,,,,,,,,,
200.46628880,,46,-5,-10,-4,-1,,70368700000000,62674500000000,91.83,,,,,,,,,,,,,,,
200.50167620,,-29,9,4,2,0,,602791875,536870912,58.17,,,,,,,,,,,,,,,
200.50464910,,20,-4,-10,1,2,,888143872,791015625,59.29,,,,,,,,,,,,,,,
200.52439300,,-2,-5,1,4,-1,,12005,10692,26.94,,,,,,,,,,,,,,,
200.53198300,"quasi-tempered whole tone, octave-reduced 57th subharmonic",,,,,,,64,57,11.83,,"19u2, inu 2nd",,,,,,,,,,,,,
200.53200000,,,,,,,,64,57,11.83,,,,,,,,,,,,,,,
200.66268030,,21,-2,-1,-3,-2,,2097152,1867635,41.83,,,,,,,,,,,,,,,
200.67832370,,-32,13,2,0,2,,4822827075,4294967296,64.17,,,,,,,,,,,,,,,
200.70104060,,-5,-1,-1,2,1,,539,480,17.98,,,,,,,,,,,,,,,
200.72375740,,22,-15,-4,4,0,,10070523904,8968066875,66.29,,,,,,,,,,,,,,,
200.77135500,,-2,-14,9,0,1,,21484375,19131876,48.55,,,,,,,,,,,,,,,
200.86204470,,45,-12,-6,-3,-1,,35184400000000,31330100000000,89.83,,,,,,,,,,,,,,,
200.89743210,,-30,2,8,3,0,,1205859375,1073741824,60.17,,,,,,,,,,,,,,,
200.90040500,,19,-11,-6,2,2,,3108503552,2767921875,62.90,,,,,,,,,,,,,,,
200.98812170,,17,4,-7,0,-2,,10616832,9453125,46.51,,,,,,,,,,,,,,,
201.03571930,,-7,5,6,-4,-1,,3796875,3380608,43.55,,,,,,,,,,,,,,,
201.05843610,,20,-9,3,-2,-2,,131072000,116700507,53.76,,,,,,,,,,,,,,,
201.07407960,,-33,6,6,1,2,,9647859375,8589934592,66.17,,,,,,,,,,,,,,,
201.09679640,,-6,-8,3,3,1,,471625,419904,37.53,,,,,,,,,,,,,,,
201.16476920,,14,8,-9,-2,0,,107495424,95703125,53.19,,,,,,,,,,,,,,,
201.23508370,,17,-5,1,-4,0,,655360,583443,38.48,,,,,,,,,,,,,,,
201.36116070,,-11,11,0,-1,-1,,177147,157696,34.70,,,,,,,,,,,,,,,
201.38387750,,16,-3,-3,1,-2,,458752,408375,37.45,,,,,,,,,,,,,,,
201.39952100,,-37,12,0,4,2,,154395000000,137439000000,74.17,,,,,,,,,,,,,,,
